feature,PC2_loading
postcentral_lh,0.24442859633375683
superiorparietal_rh,0.2439786435661889
precentral_rh,0.2391157645346282
precuneus_lh,0.23886769459529536
precuneus_rh,0.23861445019187094
supramarginal_rh,0.2325550838717156
superiorparietal_lh,0.22337371466849898
parstriangularis_rh,-0.2059852687669615
precentral_lh,0.18431669579333873
postcentral_rh,0.1784767873547921
