From,0.0,1.0,2.0,3.0
0.0,0.7872340425531915,0.2127659574468085,0.0,0.0
1.0,0.3333333333333333,0.6666666666666666,0.0,0.0
2.0,0.08333333333333333,0.9166666666666666,0.0,0.0
3.0,0.25,0.75,0.0,0.0
