feature,PC2_loading
Left_Hippocampus_Vgm,0.18443464691998893
Right_Hippocampus_Vgm,0.1812629084906056
Left_Cerebellum_Exterior_Vgm,0.18088654386064723
Right_Cerebellum_Exterior_Vgm,0.1757548107855948
Cerebellar_Vermal_Lobules_I-V_Vgm,0.17157530683336403
Cerebellar_Vermal_Lobules_VI-VII_Vgm,0.16989508409812756
Cerebellar_Vermal_Lobules_VIII-X_Vgm,0.16789289924264963
Right_Putamen_Vgm,0.15102880917394274
Right_LiG_lingual_gyrus_Vgm,0.1490059404379495
Right_Amygdala_Vgm,0.14884858848539118
